Node,OccCentrality,Deg_L0,Rel_L0,ExRel_L0,Deg_L1,Rel_L1,ExRel_L1,Deg_L2,Rel_L2,ExRel_L2,Deg_L3,Rel_L3,ExRel_L3,Deg_L4,Rel_L4,ExRel_L4,Deg_L5,Rel_L5,ExRel_L5,Deg_L6,Rel_L6,ExRel_L6,Deg_L7,Rel_L7,ExRel_L7,Deg_L8,Rel_L8,ExRel_L8,Deg_L9,Rel_L9,ExRel_L9,Deg_L10,Rel_L10,ExRel_L10,Deg_L11,Rel_L11,ExRel_L11,Deg_L12,Rel_L12,ExRel_L12,Deg_L13,Rel_L13,ExRel_L13,Deg_L14,Rel_L14,ExRel_L14,Deg_L15,Rel_L15,ExRel_L15,Deg_L16,Rel_L16,ExRel_L16,Deg_L17,Rel_L17,ExRel_L17,Deg_L18,Rel_L18,ExRel_L18,Deg_L19,Rel_L19,ExRel_L19,Deg_L20,Rel_L20,ExRel_L20,Deg_L21,Rel_L21,ExRel_L21,Deg_L22,Rel_L22,ExRel_L22,Deg_L23,Rel_L23,ExRel_L23,Deg_L24,Rel_L24,ExRel_L24,Deg_L25,Rel_L25,ExRel_L25,Deg_L26,Rel_L26,ExRel_L26,Deg_L27,Rel_L27,ExRel_L27,Deg_L28,Rel_L28,ExRel_L28,Deg_L29,Rel_L29,ExRel_L29,Deg_L30,Rel_L30,ExRel_L30,Deg_L31,Rel_L31,ExRel_L31,Deg_L32,Rel_L32,ExRel_L32,Deg_L33,Rel_L33,ExRel_L33,Deg_L34,Rel_L34,ExRel_L34,Deg_L35,Rel_L35,ExRel_L35,Deg_L36,Rel_L36,ExRel_L36,Deg_L37,Rel_L37,ExRel_L37,Deg_L38,Rel_L38,ExRel_L38,Deg_L39,Rel_L39,ExRel_L39,Deg_L40,Rel_L40,ExRel_L40,Deg_L41,Rel_L41,ExRel_L41,Deg_L42,Rel_L42,ExRel_L42
140,0.009065,3,0.083333,0.000000,4,0.111111,0.000000,2,0.055556,0.055556,0,0.000000,0.000000,2,0.055556,0.000000,3,0.083333,0.000000,1,0.027778,0.027778,1,0.027778,0.000000,0,0.000000,0.000000,2,0.055556,0.027778,4,0.111111,0.000000,0,0.000000,0.000000,5,0.138889,0.055556,0,0.000000,0.000000,0,0.000000,0.000000,3,0.083333,0.000000,7,0.194444,0.055556,1,0.027778,0.000000,4,0.111111,0.000000,0,0.000000,0.000000,4,0.111111,0.000000,4,0.111111,0.027778,3,0.083333,0.000000,2,0.055556,0.000000,5,0.138889,0.000000,0,0.000000,0.000000,3,0.083333,0.000000,7,0.194444,0.055556,0,0.000000,0.000000,8,0.222222,0.027778,3,0.083333,0.000000,3,0.083333,0.000000,1,0.027778,0.000000,6,0.166667,0.027778,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.055556,0.027778,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
141,0.004680,0,0.000000,0.000000,1,0.052632,0.052632,1,0.052632,0.000000,0,0.000000,0.000000,2,0.105263,0.000000,0,0.000000,0.000000,2,0.105263,0.000000,2,0.105263,0.000000,0,0.000000,0.000000,7,0.368421,0.000000,0,0.000000,0.000000,2,0.105263,0.000000,5,0.263158,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.105263,0.052632,2,0.105263,0.105263,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.052632,0.052632,1,0.052632,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,4,0.210526,0.105263,0,0.000000,0.000000,4,0.210526,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,4,0.210526,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.052632,0.000000,1,0.052632,0.000000,1,0.052632,0.000000,0,0.000000,0.000000,1,0.052632,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
142,0.005700,1,0.034483,0.000000,1,0.034483,0.000000,3,0.103448,0.000000,3,0.103448,0.034483,2,0.068966,0.000000,4,0.137931,0.000000,0,0.000000,0.000000,2,0.068966,0.000000,0,0.000000,0.000000,4,0.137931,0.000000,3,0.103448,0.000000,1,0.034483,0.000000,8,0.275862,0.068966,0,0.000000,0.000000,2,0.068966,0.000000,4,0.137931,0.000000,7,0.241379,0.137931,0,0.000000,0.000000,1,0.034483,0.000000,0,0.000000,0.000000,2,0.068966,0.034483,4,0.137931,0.034483,4,0.137931,0.000000,1,0.034483,0.000000,2,0.068966,0.000000,0,0.000000,0.000000,5,0.172414,0.000000,3,0.103448,0.000000,1,0.034483,0.000000,4,0.137931,0.034483,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.103448,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.034483,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
143,0.011175,0,0.000000,0.000000,2,0.041667,0.020833,4,0.083333,0.020833,5,0.104167,0.000000,2,0.041667,0.000000,4,0.083333,0.020833,1,0.020833,0.020833,2,0.041667,0.000000,0,0.000000,0.000000,5,0.104167,0.000000,4,0.083333,0.020833,3,0.062500,0.000000,8,0.166667,0.062500,0,0.000000,0.000000,4,0.083333,0.020833,4,0.083333,0.020833,6,0.125000,0.062500,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,15,0.312500,0.104167,3,0.062500,0.000000,4,0.083333,0.041667,0,0.000000,0.000000,4,0.083333,0.000000,1,0.020833,0.000000,1,0.020833,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.020833,0.000000,4,0.083333,0.020833,0,0.000000,0.000000,1,0.020833,0.000000,8,0.166667,0.062500,0,0.000000,0.000000,2,0.041667,0.020833,0,0.000000,0.000000,0,0.000000,0.000000,5,0.104167,0.020833,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
144,0.002755,0,0.000000,0.000000,1,0.076923,0.076923,2,0.153846,0.000000,2,0.153846,0.000000,2,0.153846,0.000000,1,0.076923,0.076923,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.230769,0.000000,0,0.000000,0.000000,1,0.076923,0.000000,4,0.307692,0.153846,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.153846,0.000000,0,0.000000,0.000000,2,0.153846,0.076923,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.076923,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.076923,0.076923,2,0.153846,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.230769,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.153846,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
145,0.005030,1,0.040000,0.000000,2,0.080000,0.000000,2,0.080000,0.000000,2,0.080000,0.000000,2,0.080000,0.000000,1,0.040000,0.000000,1,0.040000,0.040000,0,0.000000,0.000000,2,0.080000,0.040000,2,0.080000,0.000000,2,0.080000,0.000000,0,0.000000,0.000000,4,0.160000,0.120000,0,0.000000,0.000000,2,0.080000,0.000000,3,0.120000,0.000000,2,0.080000,0.040000,0,0.000000,0.000000,2,0.080000,0.040000,0,0.000000,0.000000,3,0.120000,0.040000,3,0.120000,0.000000,1,0.040000,0.000000,0,0.000000,0.000000,3,0.120000,0.000000,0,0.000000,0.000000,2,0.080000,0.000000,3,0.120000,0.000000,0,0.000000,0.000000,3,0.120000,0.040000,0,0.000000,0.000000,1,0.040000,0.000000,0,0.000000,0.000000,1,0.040000,0.040000,1,0.040000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.040000,0.040000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.080000,0.000000
146,0.010755,1,0.018868,0.000000,1,0.018868,0.000000,3,0.056604,0.018868,4,0.075472,0.037736,2,0.037736,0.000000,4,0.075472,0.000000,0,0.000000,0.000000,3,0.056604,0.000000,1,0.018868,0.000000,5,0.094340,0.018868,4,0.075472,0.018868,1,0.018868,0.000000,9,0.169811,0.056604,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.037736,0.000000,1,0.018868,0.000000,3,0.056604,0.037736,0,0.000000,0.000000,7,0.132075,0.018868,4,0.075472,0.000000,4,0.075472,0.037736,2,0.037736,0.000000,5,0.094340,0.000000,0,0.000000,0.000000,2,0.037736,0.000000,2,0.037736,0.000000,1,0.018868,0.000000,2,0.037736,0.018868,15,0.283019,0.037736,4,0.075472,0.018868,5,0.094340,0.000000,11,0.207547,0.056604,0,0.000000,0.000000,5,0.094340,0.037736,2,0.037736,0.018868,0,0.000000,0.000000,3,0.056604,0.018868,2,0.037736,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.018868,0.000000
147,0.003820,0,0.000000,0.000000,1,0.052632,0.052632,1,0.052632,0.000000,1,0.052632,0.052632,2,0.105263,0.105263,1,0.052632,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.105263,0.000000,0,0.000000,0.000000,1,0.052632,0.000000,4,0.210526,0.052632,1,0.052632,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.052632,0.000000,0,0.000000,0.000000,3,0.157895,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.052632,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.157895,0.052632,3,0.157895,0.000000,3,0.157895,0.105263,1,0.052632,0.000000,2,0.105263,0.000000,0,0.000000,0.000000,3,0.157895,0.000000,4,0.210526,0.157895,1,0.052632,0.000000,1,0.052632,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
148,0.005465,1,0.038462,0.000000,1,0.038462,0.000000,1,0.038462,0.038462,1,0.038462,0.038462,2,0.076923,0.000000,3,0.115385,0.038462,1,0.038462,0.000000,2,0.076923,0.000000,0,0.000000,0.000000,2,0.076923,0.000000,3,0.115385,0.038462,1,0.038462,0.000000,4,0.153846,0.076923,1,0.038462,0.038462,0,0.000000,0.000000,1,0.038462,0.000000,5,0.192308,0.038462,1,0.038462,0.000000,1,0.038462,0.000000,0,0.000000,0.000000,7,0.269231,0.076923,3,0.115385,0.038462,2,0.076923,0.038462,1,0.038462,0.000000,1,0.038462,0.000000,0,0.000000,0.000000,2,0.076923,0.000000,5,0.192308,0.076923,0,0.000000,0.000000,2,0.076923,0.038462,1,0.038462,0.000000,1,0.038462,0.000000,1,0.038462,0.000000,0,0.000000,0.000000,3,0.115385,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.038462,0.038462,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
149,0.006455,2,0.054054,0.000000,2,0.054054,0.000000,1,0.027027,0.000000,1,0.027027,0.000000,2,0.054054,0.000000,2,0.054054,0.027027,0,0.000000,0.000000,2,0.054054,0.000000,1,0.027027,0.000000,4,0.108108,0.027027,2,0.054054,0.000000,0,0.000000,0.000000,4,0.108108,0.027027,0,0.000000,0.000000,0,0.000000,0.000000,3,0.081081,0.000000,1,0.027027,0.000000,1,0.027027,0.000000,1,0.027027,0.000000,0,0.000000,0.000000,3,0.081081,0.027027,3,0.081081,0.000000,2,0.054054,0.000000,1,0.027027,0.000000,6,0.162162,0.054054,1,0.027027,0.027027,0,0.000000,0.000000,0,0.000000,0.000000,2,0.054054,0.027027,1,0.027027,0.000000,8,0.216216,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7,0.189189,0.000000,6,0.162162,0.081081,3,0.081081,0.054054,0,0.000000,0.000000,1,0.027027,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.027027,0.000000,0,0.000000,0.000000,2,0.054054,0.027027
150,0.010145,1,0.028571,0.000000,1,0.028571,0.000000,2,0.057143,0.000000,9,0.257143,0.142857,1,0.028571,0.000000,1,0.028571,0.000000,1,0.028571,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,5,0.142857,0.028571,4,0.114286,0.000000,0,0.000000,0.000000,4,0.114286,0.000000,0,0.000000,0.000000,2,0.057143,0.000000,3,0.085714,0.000000,2,0.057143,0.000000,1,0.028571,0.000000,3,0.085714,0.000000,0,0.000000,0.000000,4,0.114286,0.028571,2,0.057143,0.000000,6,0.171429,0.057143,2,0.057143,0.000000,4,0.114286,0.028571,0,0.000000,0.000000,4,0.114286,0.000000,4,0.114286,0.000000,2,0.057143,0.028571,7,0.200000,0.057143,3,0.085714,0.000000,3,0.085714,0.028571,0,0.000000,0.000000,7,0.200000,0.057143,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.057143,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
151,0.003310,0,0.000000,0.000000,1,0.058824,0.058824,0,0.000000,0.000000,0,0.000000,0.000000,2,0.117647,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.117647,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.058824,0.000000,0,0.000000,0.000000,4,0.235294,0.117647,0,0.000000,0.000000,0,0.000000,0.000000,1,0.058824,0.000000,1,0.058824,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.058824,0.000000,2,0.117647,0.058824,2,0.117647,0.000000,1,0.058824,0.000000,1,0.058824,0.000000,3,0.176471,0.058824,0,0.000000,0.000000,1,0.058824,0.000000,1,0.058824,0.000000,1,0.058824,0.058824,0,0.000000,0.000000,1,0.058824,0.000000,2,0.117647,0.058824,1,0.058824,0.000000,0,0.000000,0.000000,3,0.176471,0.058824,1,0.058824,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.058824,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
152,0.005115,0,0.000000,0.000000,2,0.071429,0.035714,1,0.035714,0.035714,4,0.142857,0.107143,2,0.071429,0.000000,1,0.035714,0.000000,0,0.000000,0.000000,2,0.071429,0.000000,0,0.000000,0.000000,8,0.285714,0.000000,2,0.071429,0.035714,3,0.107143,0.000000,8,0.285714,0.000000,3,0.107143,0.035714,1,0.035714,0.000000,0,0.000000,0.000000,1,0.035714,0.000000,0,0.000000,0.000000,2,0.071429,0.035714,0,0.000000,0.000000,4,0.142857,0.071429,0,0.000000,0.000000,1,0.035714,0.000000,0,0.000000,0.000000,2,0.071429,0.035714,0,0.000000,0.000000,1,0.035714,0.000000,0,0.000000,0.000000,1,0.035714,0.000000,1,0.035714,0.000000,2,0.071429,0.000000,1,0.035714,0.000000,0,0.000000,0.000000,2,0.071429,0.000000,1,0.035714,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.035714,0.035714,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
153,0.006295,0,0.000000,0.000000,2,0.071429,0.071429,1,0.035714,0.000000,2,0.071429,0.071429,1,0.035714,0.035714,1,0.035714,0.000000,1,0.035714,0.035714,0,0.000000,0.000000,0,0.000000,0.000000,2,0.071429,0.000000,2,0.071429,0.000000,0,0.000000,0.000000,3,0.107143,0.000000,0,0.000000,0.000000,1,0.035714,0.035714,2,0.071429,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.035714,0.000000,0,0.000000,0.000000,5,0.178571,0.035714,3,0.107143,0.000000,2,0.071429,0.000000,1,0.035714,0.000000,3,0.107143,0.035714,0,0.000000,0.000000,8,0.285714,0.071429,2,0.071429,0.035714,1,0.035714,0.000000,4,0.142857,0.035714,6,0.214286,0.000000,0,0.000000,0.000000,1,0.035714,0.000000,6,0.214286,0.035714,0,0.000000,0.000000,1,0.035714,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.035714,0.035714,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
154,0.003615,0,0.000000,0.000000,2,0.111111,0.055556,1,0.055556,0.055556,0,0.000000,0.000000,2,0.111111,0.000000,2,0.111111,0.000000,1,0.055556,0.055556,0,0.000000,0.000000,0,0.000000,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.166667,0.055556,0,0.000000,0.000000,0,0.000000,0.000000,2,0.111111,0.000000,2,0.111111,0.111111,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,2,0.111111,0.000000,1,0.055556,0.000000,2,0.111111,0.000000,1,0.055556,0.055556,4,0.222222,0.000000,3,0.166667,0.055556,1,0.055556,0.000000,2,0.111111,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
155,0.003085,1,0.058824,0.000000,1,0.058824,0.000000,1,0.058824,0.000000,0,0.000000,0.000000,2,0.117647,0.000000,3,0.176471,0.000000,0,0.000000,0.000000,2,0.117647,0.000000,0,0.000000,0.000000,3,0.176471,0.000000,3,0.176471,0.058824,3,0.176471,0.000000,1,0.058824,0.058824,1,0.058824,0.000000,1,0.058824,0.000000,0,0.000000,0.000000,5,0.294118,0.176471,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.117647,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.117647,0.058824,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.117647,0.000000,2,0.117647,0.058824,0,0.000000,0.000000,1,0.058824,0.000000,1,0.058824,0.000000,0,0.000000,0.000000,1,0.058824,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
156,0.005235,1,0.040000,0.000000,1,0.040000,0.000000,1,0.040000,0.000000,3,0.120000,0.080000,2,0.080000,0.000000,0,0.000000,0.000000,2,0.080000,0.080000,2,0.080000,0.000000,0,0.000000,0.000000,5,0.200000,0.040000,4,0.160000,0.040000,2,0.080000,0.000000,4,0.160000,0.080000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.040000,0.000000,0,0.000000,0.000000,1,0.040000,0.000000,0,0.000000,0.000000,3,0.120000,0.000000,0,0.000000,0.000000,2,0.080000,0.040000,0,0.000000,0.000000,4,0.160000,0.080000,0,0.000000,0.000000,1,0.040000,0.000000,2,0.080000,0.040000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.040000,0.000000,1,0.040000,0.000000,1,0.040000,0.000000,1,0.040000,0.000000,2,0.080000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.040000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
157,0.003100,0,0.000000,0.000000,1,0.055556,0.055556,1,0.055556,0.000000,0,0.000000,0.000000,2,0.111111,0.000000,2,0.111111,0.000000,1,0.055556,0.055556,1,0.055556,0.000000,0,0.000000,0.000000,3,0.166667,0.055556,0,0.000000,0.000000,1,0.055556,0.000000,2,0.111111,0.000000,0,0.000000,0.000000,4,0.222222,0.111111,2,0.111111,0.055556,1,0.055556,0.000000,1,0.055556,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.055556,0.000000,1,0.055556,0.000000,1,0.055556,0.000000,1,0.055556,0.055556,0,0.000000,0.000000,2,0.111111,0.055556,0,0.000000,0.000000,1,0.055556,0.055556,1,0.055556,0.000000,1,0.055556,0.000000,1,0.055556,0.055556,1,0.055556,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
158,0.004960,0,0.000000,0.000000,1,0.030303,0.030303,2,0.060606,0.000000,2,0.060606,0.030303,2,0.060606,0.000000,1,0.030303,0.000000,2,0.060606,0.030303,2,0.060606,0.000000,1,0.030303,0.030303,5,0.151515,0.060606,1,0.030303,0.000000,2,0.060606,0.000000,3,0.090909,0.090909,0,0.000000,0.000000,2,0.060606,0.000000,1,0.030303,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.030303,0.000000,0,0.000000,0.000000,5,0.151515,0.090909,1,0.030303,0.000000,1,0.030303,0.000000,1,0.030303,0.000000,2,0.060606,0.030303,0,0.000000,0.000000,1,0.030303,0.000000,1,0.030303,0.030303,0,0.000000,0.000000,1,0.030303,0.000000,1,0.030303,0.000000,2,0.060606,0.000000,2,0.060606,0.060606,2,0.060606,0.000000,1,0.030303,0.030303,3,0.090909,0.030303,0,0.000000,0.000000,1,0.030303,0.000000,2,0.060606,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.030303,0.030303
159,0.007390,1,0.024390,0.000000,1,0.024390,0.000000,1,0.024390,0.000000,0,0.000000,0.000000,2,0.048780,0.000000,3,0.073171,0.000000,1,0.024390,0.024390,2,0.048780,0.000000,0,0.000000,0.000000,4,0.097561,0.000000,6,0.146341,0.024390,3,0.073171,0.000000,5,0.121951,0.024390,0,0.000000,0.000000,2,0.048780,0.000000,2,0.048780,0.000000,10,0.243902,0.121951,1,0.024390,0.000000,2,0.048780,0.000000,0,0.000000,0.000000,5,0.121951,0.024390,2,0.048780,0.000000,2,0.048780,0.000000,0,0.000000,0.000000,3,0.073171,0.000000,0,0.000000,0.000000,2,0.048780,0.000000,3,0.073171,0.000000,0,0.000000,0.000000,3,0.073171,0.048780,6,0.146341,0.000000,4,0.097561,0.048780,0,0.000000,0.000000,8,0.195122,0.024390,1,0.024390,0.000000,1,0.024390,0.000000,3,0.073171,0.000000,0,0.000000,0.000000,2,0.048780,0.024390,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
160,0.008500,0,0.000000,0.000000,2,0.071429,0.035714,1,0.035714,0.000000,2,0.071429,0.000000,2,0.071429,0.000000,2,0.071429,0.035714,1,0.035714,0.035714,1,0.035714,0.000000,0,0.000000,0.000000,6,0.214286,0.035714,3,0.107143,0.000000,4,0.142857,0.000000,6,0.214286,0.035714,0,0.000000,0.000000,2,0.071429,0.000000,3,0.107143,0.035714,1,0.035714,0.000000,1,0.035714,0.000000,3,0.107143,0.000000,0,0.000000,0.000000,4,0.142857,0.107143,2,0.071429,0.000000,3,0.107143,0.035714,1,0.035714,0.000000,4,0.142857,0.000000,0,0.000000,0.000000,2,0.071429,0.000000,2,0.071429,0.035714,1,0.035714,0.000000,1,0.035714,0.000000,5,0.178571,0.000000,0,0.000000,0.000000,4,0.142857,0.000000,5,0.178571,0.000000,2,0.071429,0.035714,2,0.071429,0.000000,3,0.107143,0.035714,1,0.035714,0.000000,2,0.071429,0.035714,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
161,0.002565,0,0.000000,0.000000,1,0.066667,0.066667,0,0.000000,0.000000,1,0.066667,0.000000,2,0.133333,0.000000,0,0.000000,0.000000,1,0.066667,0.066667,2,0.133333,0.000000,2,0.133333,0.066667,1,0.066667,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.133333,0.000000,0,0.000000,0.000000,3,0.200000,0.066667,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,5,0.333333,0.066667,1,0.066667,0.000000,1,0.066667,0.066667,0,0.000000,0.000000,1,0.066667,0.000000,0,0.000000,0.000000,2,0.133333,0.000000,1,0.066667,0.000000,0,0.000000,0.000000,2,0.133333,0.066667,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.066667,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
