Node,OccCentrality,TotalDegree,AvgRelevance,AvgExclusiveRelevance,Deg_L0,Rel_L0,ExRel_L0,Deg_L1,Rel_L1,ExRel_L1,Deg_L2,Rel_L2,ExRel_L2,Deg_L3,Rel_L3,ExRel_L3,Deg_L4,Rel_L4,ExRel_L4,Deg_L5,Rel_L5,ExRel_L5,Deg_L6,Rel_L6,ExRel_L6,Deg_L7,Rel_L7,ExRel_L7,Deg_L8,Rel_L8,ExRel_L8,Deg_L9,Rel_L9,ExRel_L9,Deg_L10,Rel_L10,ExRel_L10,Deg_L11,Rel_L11,ExRel_L11,Deg_L12,Rel_L12,ExRel_L12,Deg_L13,Rel_L13,ExRel_L13,Deg_L14,Rel_L14,ExRel_L14,Deg_L15,Rel_L15,ExRel_L15,Deg_L16,Rel_L16,ExRel_L16,Deg_L17,Rel_L17,ExRel_L17,Deg_L18,Rel_L18,ExRel_L18,Deg_L19,Rel_L19,ExRel_L19,Deg_L20,Rel_L20,ExRel_L20,Deg_L21,Rel_L21,ExRel_L21,Deg_L22,Rel_L22,ExRel_L22,Deg_L23,Rel_L23,ExRel_L23,Deg_L24,Rel_L24,ExRel_L24,Deg_L25,Rel_L25,ExRel_L25,Deg_L26,Rel_L26,ExRel_L26,Deg_L27,Rel_L27,ExRel_L27,Deg_L28,Rel_L28,ExRel_L28,Deg_L29,Rel_L29,ExRel_L29,Deg_L30,Rel_L30,ExRel_L30,Deg_L31,Rel_L31,ExRel_L31,Deg_L32,Rel_L32,ExRel_L32,Deg_L33,Rel_L33,ExRel_L33,Deg_L34,Rel_L34,ExRel_L34,Deg_L35,Rel_L35,ExRel_L35,Deg_L36,Rel_L36,ExRel_L36,Deg_L37,Rel_L37,ExRel_L37,Deg_L38,Rel_L38,ExRel_L38,Deg_L39,Rel_L39,ExRel_L39,Deg_L40,Rel_L40,ExRel_L40,Deg_L41,Rel_L41,ExRel_L41,Deg_L42,Rel_L42,ExRel_L42
11,0.001165,13,0.0336,0.0129,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.2222,0.0000,0,0.0000,0.0000,3,0.3333,0.0000,1,0.1111,0.1111,1,0.1111,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1111,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1111,0.1111,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,4,0.4444,0.3333,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
202,0.001095,13,0.0605,0.0047,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.2000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.4000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.4000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
105,0.001075,10,0.0332,0.0133,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.1429,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.2857,0.0000,0,0.0000,0.0000,1,0.1429,0.0000,2,0.2857,0.1429,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.1429,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.1429,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.0000,1,0.1429,0.0000,0,0.0000,0.0000
40,0.001065,9,0.0299,0.0166,1,0.1429,0.0000,1,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.1429,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.0000,1,0.1429,0.1429,0,0.0000,0.0000,1,0.1429,0.0000,0,0.0000,0.0000,2,0.2857,0.2857,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.1429,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
114,0.001055,7,0.0233,0.0233,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.1429,0,0.0000,0.0000,1,0.1429,0.1429,0,0.0000,0.0000,1,0.1429,0.1429,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.1429,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.1429,1,0.1429,0.1429,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.1429,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
51,0.001025,15,0.0317,0.0169,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0909,0,0.0000,0.0000,1,0.0909,0.0909,0,0.0000,0.0000,0,0.0000,0.0000,3,0.2727,0.2727,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,1,0.0909,0.0909,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,1,0.0909,0.0909,0,0.0000,0.0000,1,0.0909,0.0909,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
22,0.001015,12,0.0465,0.0155,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1667,0.1667,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1667,0.0000,0,0.0000,0.0000,1,0.1667,0.0000,2,0.3333,0.1667,0,0.0000,0.0000,1,0.1667,0.1667,1,0.1667,0.0000,0,0.0000,0.0000,1,0.1667,0.0000,1,0.1667,0.0000,0,0.0000,0.0000,1,0.1667,0.0000,0,0.0000,0.0000,1,0.1667,0.1667,0,0.0000,0.0000,1,0.1667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
36,0.000975,15,0.1163,0.0078,0,0.0000,0.0000,0,0.0000,0.0000,1,0.3333,0.0000,1,0.3333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.3333,0.3333,0,0.0000,0.0000,0,0.0000,0.0000,1,0.3333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.3333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.3333,0.0000,2,0.6667,0.0000,0,0.0000,0.0000,2,0.6667,0.0000,0,0.0000,0.0000,1,0.3333,0.0000,1,0.3333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.3333,0.0000,0,0.0000,0.0000,1,0.3333,0.0000,1,0.3333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
4,0.000955,7,0.0407,0.0058,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.5000,0.0000,0,0.0000,0.0000,3,0.7500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.5000,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
209,0.000935,13,0.1008,0.0078,0,0.0000,0.0000,1,0.3333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.3333,0.3333,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.6667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.6667,0.0000,0,0.0000,0.0000,1,0.3333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.6667,0.0000,0,0.0000,0.0000,1,0.3333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.3333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.6667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
20,0.000870,7,0.0407,0.0174,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.0000,1,0.2500,0.2500,0,0.0000,0.0000,1,0.2500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
47,0.000870,10,0.0465,0.0140,0,0.0000,0.0000,0,0.0000,0.0000,2,0.4000,0.4000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.2000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
15,0.000855,8,0.0372,0.0140,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.4000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,3,0.6000,0.4000,0,0.0000,0.0000,1,0.2000,0.2000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
216,0.000800,5,0.0291,0.0174,0,0.0000,0.0000,1,0.2500,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,2,0.5000,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
2,0.000765,8,0.0465,0.0058,1,0.2500,0.0000,1,0.2500,0.0000,1,0.2500,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.0000,1,0.2500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.0000,1,0.2500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
7,0.000735,4,0.0310,0.0155,0,0.0000,0.0000,0,0.0000,0.0000,2,0.6667,0.3333,0,0.0000,0.0000,0,0.0000,0.0000,1,0.3333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.3333,0.3333,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
32,0.000735,5,0.0291,0.0174,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.0000,1,0.2500,0.2500,0,0.0000,0.0000,1,0.2500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
19,0.000730,6,0.0349,0.0116,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.0000,1,0.2500,0.2500,1,0.2500,0.0000,1,0.2500,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
203,0.000725,3,0.0233,0.0233,0,0.0000,0.0000,0,0.0000,0.0000,2,0.6667,0.6667,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.3333,0.3333,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
10,0.000720,7,0.0326,0.0140,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.4000,0.2000,1,0.2000,0.0000,0,0.0000,0.0000,2,0.4000,0.2000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.2000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
38,0.000720,9,0.0419,0.0140,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.2000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,2,0.4000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.6000,0.4000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
29,0.000700,3,0.0233,0.0233,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.3333,0.3333,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.3333,0.3333,0,0.0000,0.0000,1,0.3333,0.3333,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
212,0.000695,5,0.0291,0.0174,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.5000,0.5000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
3,0.000680,5,0.0291,0.0174,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.2500,0.0000,0,0.0000,0.0000,1,0.2500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
